out	Kingdom	Phylum	Class	Order	Family	Genus	Species
d8e064e85fd411244168ec3e6402c0b2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
43ac0a03e1675b72957bf89a3a82f565	d__Bacteria						
d129be111996c57b83750cb1af25563b	d__Bacteria						
98090a547f4ce543dee86994e0ceb4a4	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Opitutales	 f__Opitutaceae		
cff3d38b4f5c1403fd79eda97264202d	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	
1e5765f607af503dbdc4bbbcd248d237	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae		
c8fc49bfa1a371f50a46108079154767	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Microvirga	
981705b5faf00008c697eeda8de6120d	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Patulibacter	 s__Bactoderma_rosea
7ce5dc78e69659c8cf6aae93249962f0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
add14990a3e1dadc48c043005a0b5024	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caedibacterales	 f__Caedibacteraceae	 g__Candidatus_Nucleicultrix	 s__metagenome
a9798d7201a3503d121264ed4bd72143	d__Bacteria	 p__Actinobacteriota	 c__MB-A2-108	 o__MB-A2-108	 f__MB-A2-108	 g__MB-A2-108	
25db58b3c547f0e1dac295b23d1198b3	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	 s__uncultured_Roseobacter
915b7881b731a38a637c8f56f1a940bf	d__Bacteria	 p__Chloroflexi	 c__Chloroflexia	 o__Chloroflexales	 f__Herpetosiphonaceae	 g__Herpetosiphon	 s__uncultured_Chloroflexi
b9ba88a9a4c3735348960a35b6fb54cb	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae		
7968ea3a96457eb12e44d2a462373deb	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae		
e7f43ea37cde91f840dbdb4189f5c1d9	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
37fefa7ca678ff7d6bf60b63259f2702	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
43eac6a0d194294715dc09f1d530b334	d__Bacteria						
b3eee89151f8d94888972c713ccd8afb	d__Bacteria	 p__Proteobacteria					
b1ef3c84c3adb659c65aa2f48be0493b	d__Bacteria	 p__Gemmatimonadota					
fa60794f94437f36b1c2607a7d45d315	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides	
472189a1ff4a5cb064227fe3e8f1a9a3	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	 s__uncultured_Geoalkalibacter
8c166580d46c2468cd62e6af40cdb5c7	d__Bacteria	 p__Verrucomicrobiota	 c__Chlamydiae	 o__Chlamydiales	 f__Parachlamydiaceae	 g__Candidatus_Protochlamydia	
0c0355ebedea2044992c02fa90186de3	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	
fbd101a6ed3a9ba61c9a003c4386c6c1	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
c15051afda7b6827878c63763132625a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Paracaedibacterales	 f__Paracaedibacteraceae	 g__Candidatus_Paracaedibacter	
6965cfab4dfe7692c1e564c84cc4bdcd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Lysobacter	
65cf0d7a9d7df6f6f7938826d094b2f8	d__Bacteria						
eeccb1e41bd18b9925b71963f8f6508b	d__Bacteria	 p__Proteobacteria					
467d5d87c3fb7a6eb96e5a8ef9c0bd9a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae		
c149b72a37696a2361d3863529a5e124	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
ffe3ec3c6401ddd6d1166b4b35288660	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__uncultured	 s__uncultured_organism
fc81e09469195e989031168b1f9a79b1	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	
fd7ecfec8dfc622d410198eb764d1658	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
8c0b6a291935b15444e0387930960a8f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
6e4100c2dd9c2340fdf51d933dff4596	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Azospirillales	 f__Azospirillaceae	 g__Skermanella	
4bea51825fa3b581b46da44a763047d7	d__Bacteria						
5500518de82477ad6ab12477b1dee978	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
dee4ed59b7aa7faf925ec3fd9de1dedd	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Caldilineales	 f__Caldilineaceae	 g__uncultured	
b606e6b83a5f44ae1462484d5e608e6e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
7d96348dd3046bbbf1cc863e4fc1f641	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae	 g__Microbacterium	
17b29e6c0c9e4ab07496c9ff6834ec17	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
2d04e0bd77c40f1cbfa055ad8b29c890	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
e4b6679f5d520e4619d74f30fa61c01a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae		
81e03c24ef5e30901a221ea1931dd45d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
aea175f218ef82e5db34b5772c3b4fbf	d__Bacteria	 p__Abditibacteriota	 c__Abditibacteria	 o__Abditibacteriales	 f__Abditibacteriaceae	 g__Abditibacterium	
f8f446b04d539df90748257aea455b81	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
b91f6b384fb9704a38025a9e23d44a63	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	
b847ccf78123b348db08971277d25072	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Streptococcaceae	 g__Streptococcus	
0ee449e41ddd3f8e8ff8c9ed85c82ed1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
3ff63d96b34c1f091a233b25e926eebb	d__Bacteria						
9c2ec2a7fa7a497c20ee8f8aade387c0	d__Bacteria	 p__Firmicutes					
24ba313e5a70759668031cdbea2f708f	d__Bacteria	 p__Proteobacteria					
989f200b31b03a14cc2d49191107e2f8	d__Bacteria						
c8aa65444522cff05ce4a2b20bd3eb25	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Microscillaceae		
bc29b238f592734524524cf92300d418	d__Bacteria	 p__Firmicutes	 c__Bacilli				
832174037241f0b8faef0a657ab240ab	d__Bacteria	 p__Firmicutes	 c__Bacilli				
95c90f8c2a3515e0ea0f6e5cc76a7c72	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae		
b0c664fc0fcb6e72b310dee324a5e593	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
11d4f19de7ea938ef22ceabdff37328a	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	
a08a1b3689c4616ec11060475515d556	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
0580b5c4cbb75bdf4efa0ec195db29fc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Methylophilaceae		
9aeb74f7a456b61ec55018e854718b15	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
60a8a46f866c28dd71eb0f58ac6c4252	d__Bacteria	 p__Proteobacteria					
755fbaf49d3dd124601a61511346b90e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
62aac35eeaf1f9a54cb6f294f3531c84	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Crocinitomicaceae	 g__Crocinitomix	 s__metagenome
c417e362c69c838ce2f7303df870ad3f	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Promicromonosporaceae		
a39b50a212b893fea2ce3fc203591801	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia				
bd31e2a9dd4c98b76a09d2c1c77ba250	d__Bacteria						
17e8543c91b5c2971100aef0375051c1	d__Bacteria						
6139304f2b6e5c0799340f902b417726	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Ellin6055	 s__uncultured_Sphingomonas
581e4b10a7c28dc4be2bf0bb4412a9f8	d__Bacteria	 p__Firmicutes	 c__Bacilli				
e6467f9c9a0df9ac91f006482ce123c9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
a754466235a9e075bf4409722d0ed17d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides	
cdc339076d8b1d2eaed8dcbf0ab2b1cb	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae		
4e406c4081f9218729c44e66c4af9c65	d__Bacteria						
19ccd2035a41e99e9b2ea33e0242616a	d__Bacteria						
0df97f2227385e14dec60e385bd33137	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Dermabacteraceae	 g__Brachybacterium	
5b27dec67854c43b3eda3fd558ebc8b8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Altererythrobacter	 s__metagenome
2c2e56badec0ce70c722379d24352d96	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__uncultured	
d741008eb5f28009f182b6e94a7573ba	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
7fd0da9ecbbf9015b07f5ae9a26dbd41	d__Bacteria	 p__Chloroflexi					
7f1404feebe145e05c926a2fd6670127	d__Bacteria	 p__Chloroflexi	 c__OLB14	 o__OLB14	 f__OLB14	 g__OLB14	
e1acffbcf29b63e6c394150ba06a01e5	d__Bacteria						
1095f81fd17a3870fe42163974b1629f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
b31e6e5218f8ba7bbc06a04c37ca965b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
6239169d0dd082e4c60190a17ce80c88	d__Bacteria						
ee377f0ed5862e9dc5bfbc9481657199	d__Bacteria						
fb80ab6531ae89edbc7c27f7c1904723	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae		
5da8580e5d758f360449dae3cf94586c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
2eb64edfb464e5dc2934ebc10fa267aa	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
b2e84b977fe0d3ab5b5a611eb7a53ae2	d__Bacteria						
2ac2687ec9f64b1024e28ee0bfa7e03c	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae		
dfc633f6a6aa6571b3f85a3fe7a83d61	d__Bacteria	 p__Firmicutes	 c__Bacilli				
3cea4ce5e73049e139dfe16d37185718	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales			
0927124516d21761e22bb83b1c50b0ae	d__Bacteria	 p__Firmicutes					
456177fc86e92727ab2e0d1bf021b209	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
b7cbd8a63f8dd7fbe0cf159b31002a3c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
4c5b662c457081a7facb872a615ac3a5	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Hyphomicrobiaceae	 g__Hyphomicrobium	 s__Hyphomicrobium_hollandicum
fc3135972cdc341497df7e4324ddc2d6	d__Bacteria						
cf04f2156f565ba9b596193d1d3b964c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Hyphomicrobiaceae	 g__Pedomicrobium	
7d485f6641f34c09e51a61c291c597f5	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
93be3a860ef9a7f06b54f3502230adbb	d__Bacteria						
aaa1e70c32130c914e69aa3259dc5291	d__Bacteria						
eb6b94840f0a7b07c573b6e27893a303	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Microtrichaceae	 g__IMCC26207	
ce558f4cd94e5f145ab7cf397703a83b	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__Bryobacter	 s__uncultured_Holophaga
3d6ce7e69c8ddc54c1b916cde39af424	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
86a6872e4df9d0e05c290f4ff75a60af	d__Bacteria						
d84837935b3d7eed9b7c746ee19551e2	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae		
59ffb30360a7a5830b13eb8a2d0957ff	d__Bacteria						
ed132d47da2e21e234ed6f503c3daf72	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Polyangiales	 f__BIrii41	 g__BIrii41	
19d024099397954c86fae4892407d27f	d__Bacteria	 p__Chloroflexi	 c__KD4-96	 o__KD4-96	 f__KD4-96	 g__KD4-96	
b3d2a43d4f936a85b45db275050a0558	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__Oligoflexales	 f__uncultured	 g__uncultured	
d4f66a5c0f19495645eef7a043387c09	d__Bacteria						
64bec186f992f7ebd4ba642ea67d9bdb	d__Bacteria	 p__Chloroflexi	 c__Chloroflexia	 o__Chloroflexales			
418147b052c5f47d6d69d6995af2903b	d__Bacteria	 p__Myxococcota	 c__Myxococcia	 o__Myxococcales			
5f1474f104cd1ba5dc1b78dd18a5d77f	d__Bacteria						
7311edc0a2ab78700fa1a870c98be18a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
c034edbbd6a3dd432cc6122a02d9f2ae	d__Bacteria						
d0a90ecdb3c40f78e56298e2a35d3d88	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	
84f62b183a0d61627b3ca7015eec7335	d__Bacteria	 p__Actinobacteriota					
19db1e78d032d5fd883b7b15eb9dc8fa	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingoaurantiacus	 s__uncultured_Sphingomonadaceae
0a56d86696eca27eb3f846731ba88ecf	d__Bacteria						
95a87d30789744908fcad837ada13e69	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
d5e141dc9aa8ced0947eb7c16adbd139	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
e2b74fafd6e202171ac6ec378dde315b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Parvibaculales	 f__Parvibaculaceae	 g__Parvibaculum	 s__Parvibaculum_hydrocarboniclasticum
ecbee3eae08232892572147f3f8b2b3c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
4611eb2608a14d26ebe0d174354c98b0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
df9abcc0c04153656fac79c118d85705	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
2e06ca6369b4eb4e08f31fbe7697e7d2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Nitrosomonadaceae	 g__Ellin6067	
a78e0826e83fc32382a9c6efa5f720f0	d__Bacteria						
1671eee6bb310529b6c20c01d71a52a3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae		
a641fe0705edfa2da9538b261a60d661	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae		
339b13ffcc592a129fab13f21afa052c	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micromonosporales	 f__Micromonosporaceae		
f01e7c610a64f91ea957b74aaf1a7807	d__Bacteria						
94f8ababbbb0d3a7c55caac563fdda25	d__Bacteria						
d8e7ea6381f1fe1fd6510adebd4703e1	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
8eb2b838385af0f578eff0c623933a0c	d__Bacteria	 p__Chloroflexi	 c__JG30-KF-CM66	 o__JG30-KF-CM66	 f__JG30-KF-CM66	 g__JG30-KF-CM66	
a74898dc2012f7fd4d4188734aa6319e	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	
ba4949fb8f8872011609f916db0b48d9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
15538631941858f35c9cb5af2327c08c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
d869dcf58c56a1ea1f4a4ec259701e8c	d__Bacteria						
b6811e44bc6cf4bb11a94d2f00ea922f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Microvirga	
9a183e473848bf972c1655606d3a08f3	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
2d4856b01ece2b82250cfa4554b3b216	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria				
2b658eddd5d994f195132f59da4e16e6	d__Bacteria						
ac281aa2a675f5a15e9a05000f4b8bf8	d__Bacteria						
0d418e0123bc2bf06a25a73b877517fc	d__Bacteria	 p__Actinobacteriota	 c__MB-A2-108	 o__MB-A2-108	 f__MB-A2-108	 g__MB-A2-108	
f9b4d031c468572a3705e29249a100e3	d__Bacteria	 p__Firmicutes	 c__Bacilli				
14f1d759cf2f388e5a35189fe7076e93	d__Bacteria						
c01bda5fbb2bc67805872161cd0ffe65	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
3f3ffdbf3a53b5fed3d37805a8217d12	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	 s__Geobacter_sp.
572410ca0fe7b3fc86d15fe89cee8070	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
7d1c68af26d92174a1666f438711b6ed	d__Bacteria	 p__Actinobacteriota					
4b0519ed0833709e51dd56ffebe3b079	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae		
ca3ab0421319749f88ad3e9e637b5baf	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
2eefafb626b0330e0a67ab1e26cb4c84	d__Bacteria						
b46930b2c6203081bb4606bbc0d43a65	d__Bacteria						
4fa190677748f84a85c202c666f9bf72	d__Bacteria						
a63325552d144a52d07861394b793631	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae		
c55e30a27fb31e8a7dcdb87216867686	d__Bacteria	 p__Actinobacteriota					
843433cdf351425372162e301fd3b3c5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
62be0569c9b13c067432f7c9359f8d10	d__Bacteria						
73e4b7f58258e6473137cebbd9aae12b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cytophagaceae	 g__Rhodocytophaga	
e879c73a608d004a71bde82c4deb4c21	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
067c4f163620ced4aa1208d96b01cc6a	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__uncultured	
16b01fb8e83c4c185e9d4f63a24dd6e8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
ab9044fffa80f54d77e7b32c632b88a0	d__Bacteria						
3a410347a6cf6040a8097f5736052e6a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae		
5a78b9e6e6e3d99fa6ddfd7a925c5b3e	d__Bacteria	 p__Gemmatimonadota	 c__BD2-11_terrestrial_group	 o__BD2-11_terrestrial_group	 f__BD2-11_terrestrial_group	 g__BD2-11_terrestrial_group	
b3d9931b5b11122a2acaa7473bf4db47	d__Bacteria						
1f28bc1dbb01976464e646d5db38097f	d__Bacteria						
6710e9c96e2097c6b2cc99f88a6e91eb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingoaurantiacus	
fb1a9888039265c24b2eed58a9543aa1	d__Bacteria						
002ebd7d4fa0cbcc77c12ea4065813c4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae		
e5b0ff32d6b72ecc305e7dc78c8c9eb3	d__Bacteria						
b746f7ec1ba0f29bbf5a44757665f6eb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Hyphomicrobiaceae	 g__Hyphomicrobium	
cd1c2b0f1a780654bf666186fbcea21a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae		
b75e4039fe89c8f96c56182b311c019f	d__Bacteria	 p__Proteobacteria					
fe26b30c0a8e2339a55fb8007b7f97a0	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria				
94f121f2cddeaec3c34f4f8b937aa6c7	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Mycobacteriaceae	 g__Mycobacterium	
23888785641d6711943472bcd6137d14	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae		
9cb0f838986ea9ba7896028dafdbce94	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales			
b6fa6e34c9bc2c63ae1c4c06cfef469d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Brevibacteriaceae	 g__Brevibacterium	 s__Brevibacterium_avium
ebe541b686358b5619ef8fdf35cf51d3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
96c24d08122171174ca3d0a26dbc12d4	d__Bacteria						
963a54f9257e28bb82e0f6743cf6c88b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__alphaI_cluster	
db56208b7709f24fb4619f8e71e463e7	d__Bacteria						
dd8ceafddf1a80ec85134aea77e5de5b	d__Bacteria						
6fb930b75fc74e0b960ec7b0782e1325	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
141d34face20baa375fa80369dfc2a53	d__Bacteria	 p__Firmicutes	 c__Bacilli				
0fa195b5deea31c45942b080a4656b10	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae		
ccfcc45cdfc79ff587c4c5b6e5231b2d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Promicromonosporaceae	 g__Isoptericola	
a83017d2f2b52203f32467da816217c3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
2e87dd5484c2b2ee1f9a7e26f1c690af	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Acidiferrobacterales	 f__Acidiferrobacteraceae	 g__Acidiferrobacter	
ea2b6085fa227a1bd03db23d76ffd11b	d__Bacteria	 p__Proteobacteria					
fb9ae95f8d173b55d24ed714e20ea217	d__Bacteria						
fec8ebf93ae58f6c29725aa851004bd0	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Taibaiella	
8eefe6f466cf67a0dfa925f42189353b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae		
e4e22c5d360df7b2b77ef9aef6d701f0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Rhodoplanes	 s__unidentified
75855e072aee20a8d0ed54298cea7b63	d__Bacteria	 p__Chloroflexi	 c__OLB14	 o__OLB14	 f__OLB14	 g__OLB14	
935943c2aff38bc1f1b3edb9baa0d985	d__Bacteria						
a2058cb0dbfd7fc06809eff9798aeee6	d__Bacteria	 p__Proteobacteria					
4d888bc0642fae295d78159b093c0e38	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
3af24ea8a3a33c7fbe1ea8787c303e92	d__Bacteria						
ea1739c1720f339ee4ea02e9f647ac4f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Dyadobacter	
b253aac2cf777db44b689d75278733da	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
372694503102c8dcd0d347b11f9ae1ba	d__Bacteria						
26089c5a90f94411ffa7daa18837cfda	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Kocuria	
607c012722f6104740746a75b1fc3ebe	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	
e0bbc21a3f76f757b579c3bc8cd0f06d	d__Bacteria						
9bd5619b7c66ea53835d99a96beb2d1a	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae	 g__Microbacterium	
8c1b06164d004b6ecbb7e1779f5c1f6a	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	
eca648e1cf6bae35d273e3192bd416e3	d__Bacteria	 p__Firmicutes					
3e1808a5b18949b83e0b62537fa528a5	d__Bacteria						
